"date","vwretd","vwretx","prices","dividends","vwretd_quarterly","vwretx_quarterly","dividends_quarterly","vwretd_annual","vwretx_annual","dividends_annual","pd_ratio_quarterly","pd_ratio_annual","b1ret","b1ind","t30ret","t30ind","cpiret","cpiind","infl_annualized","lag_infl_annualized","tbill_annualized","exp_inflation","real_rf","dividend_growth_quarterly"
1946-09-30,-0.104113,-0.106619,1.06116306597983,0.00297664114565394,-0.193440375509215,-0.195696506493339,0.0482220711690409,NA,NA,NA,22.0057546317319,NA,0.001408,41.23001,0.000904,48.18821,0.09091,48,0.416301422039915,0.0903406338260833,0.00362090625172096,0.0601091286546312,-0.0564882224029103,0.00886010161725772
1946-12-31,0.046818,0.041973,1.08527212090374,0.00504633366294387,0.0274749371906708,0.0227194629146374,0.0477836725287983,-0.124375513653253,-0.128428176710585,0.0477836725287983,22.7121956825246,22.7121956825246,0.002059,41.31492,0.000888,48.23106,0.053922,50.6,0.233769077102109,0.416301422039915,0.00355673406553003,0.221850961096897,-0.218294227031367,-0.0091328220694185
1947-03-31,-0.015008,-0.017731,1.07185951618666,0.00297135862230842,-0.00962085535384449,-0.0123587480584263,0.0484577646386128,NA,NA,NA,22.1194585466405,NA,0.003466,41.45812,0.000826,48.2709,0.018605,51.5,0.076522756154251,0.233769077102109,0.00330809591070547,0.131278361515204,-0.127970265604498,0.0140085841046389
1947-06-30,0.053991,0.050908,1.06918628446436,0.00313662215436899,0.000432323849414384,-0.00249401314438136,0.0507533789062472,NA,NA,NA,21.0663074558914,NA,0.002417,41.55832,0.000877,48.31324,0.004566,51.8,0.0183894713450281,0.076522756154251,0.00351261747269627,0.0532526939670359,-0.0497400764943397,0.0462856087837706
1947-09-30,-0.009928,-0.01369,1.06309373546417,0.00405486980038347,-0.00190582242721193,-0.00569830448511166,0.0526543105077223,NA,NA,NA,20.190060893652,NA,0.00192,41.63809,0.000862,48.35491,0.045455,54.1,0.194596879825138,0.0183894713450281,0.00345246082656758,0.0244069421130929,-0.0209544812865254,0.036769911081586
1947-12-31,0.030784,0.025273,1.07821808442909,0.0057955879685593,0.0196783559488647,0.0142267313411542,0.0580039112413426,-0.00115956955113328,-0.00649978594196177,0.0580039112413426,18.5887134393893,18.5887134393893,0.002253,41.73192,0.002038,48.45347,0.017391,55.1,0.0713998121749455,0.194596879825138,0.00817695454012646,0.111841106491109,-0.103664151950982,0.0967623372477172
1948-03-31,0.08144,0.077022,1.0627567964833,0.00435948339668384,-0.0102964369726577,-0.0143396666862384,0.059718522430195,NA,NA,NA,17.7960999910129,NA,0.002528,41.83739,0.00234,48.56682,1e-06,55.1,4.00000599976025e-06,0.0713998121749455,0.00939290488159816,0.0507106877605459,-0.0413177828789477,0.0291317872722497
1948-06-30,0.007665,0.003687,1.1821665280767,0.00468538343994604,0.116767180830068,0.112358473724689,0.0597438045931058,NA,NA,NA,19.7872655772097,NA,0.002811,41.955,0.002506,48.68853,0.029915,56.7,0.125137328807484,4.00000599976025e-06,0.0100617432065193,0.0152840661960718,-0.00522232298955245,0.000423265876669639
1948-09-30,-0.027016,-0.031159,1.09327300957625,0.0046751015684456,-0.0712407388737564,-0.0751954283844225,0.0616401243487169,NA,NA,NA,17.7363855301666,NA,0.002056,42.04127,0.002597,48.81499,0.016597,57.6,0.0680591255980696,0.125137328807484,0.0104285365604075,0.0773752582405444,-0.0669467216801369,0.0312475311706725
1948-12-31,0.035952,0.029719,1.06915557653325,0.00647171384477877,-0.0161402678412952,-0.0220598449168211,0.0649340871785712,-0.00240284789178713,-0.00840507873751206,0.0649340871785712,16.4652438031974,16.4652438031974,0.003606,42.19287,0.002312,48.92783,-0.016327,56.7,-0.0637259125801709,0.0680591255980696,0.0092801215263143,0.0490530381655746,-0.0397729166392603,0.0520596842112633
1949-03-31,0.033981,0.029349,1.05634545570946,0.00475348220170827,-0.00753551569006383,-0.0119815311306992,0.0681676742833983,NA,NA,NA,15.4962812918897,NA,0.003252,42.33009,0.00279,49.06433,-0.012447,56,-0.0488661226891285,-0.0637259125801709,0.0112067915311485,-0.0163387338945659,0.0275455254257143,0.0485977563698582
1949-06-30,0.001744,-0.003269,0.99109983584115,0.00498467839073099,-0.0570466234808612,-0.0617654191776565,0.0707894861387941,NA,NA,NA,14.000664362755,NA,0.004344,42.51401,0.002903,49.20674,0.004202,56.2,0.0169142379113245,-0.0488661226891285,0.011662662384095,-0.00896530207825923,0.0206279644623542,0.0377400204387948
1949-09-30,0.027415,0.024293,1.09042022612513,0.00332355287594727,0.103565694845276,0.100212296170635,0.0717871738967487,NA,NA,NA,15.1896246492929,NA,0.002861,42.63561,0.002667,49.33799,0,56.2,0,0.0169142379113245,0.0107107532648929,0.0236749308789969,-0.012964177614104,0.0139953347534001
1950-03-31,0.008185,0.003542,1.21122586140738,0.00560387275720843,0.0368194641948669,0.0320445937373053,0.0803606445771914,NA,NA,NA,15.0723761336175,NA,0.001282,42.81196,0.002822,49.60858,0,55.5,0,-0.049270569359308,0.0113358720614856,-0.00916598862684214,0.0205018606883277,0.11281873747318
1950-06-30,-0.054224,-0.057849,1.23673587737646,0.00475843846208267,0.0249899340788409,0.0210613204208121,0.0817585562532838,NA,NA,NA,15.1266843991852,NA,0.002961,42.9387,0.002898,49.75235,0.008474,56,0.034329291239368,0,0.0116424878488326,0.0152820813919985,-0.00363959354316587,0.0172459069148188
1950-09-29,0.059466,0.05651,1.36921303046835,0.00383090904777469,0.110215984377217,0.107118387616378,0.092757567432693,NA,NA,NA,14.7612002811725,NA,0.001982,43.02381,0.00298,49.9006,0.02521,57.4,0.104717756783347,0.034329291239368,0.0119733883332294,0.0323162851130214,-0.020342896779792,0.126218819780874
1951-06-29,-0.025848,-0.028186,1.47613906803851,0.00355131037531259,-0.0209519578828259,-0.0233017085608206,0.109830461492148,NA,NA,NA,13.440160844121,NA,0.006482,43.10589,0.003614,50.4203,0.003876,60.9,0.0155943734041233,0.134276120576,0.0145345549563478,0.0819099292205961,-0.0673753742642483,0.168948629938291
1951-09-28,0.002868,0.001195,1.64209550836814,0.00274394676911082,0.114284887346636,0.112426019961765,0.106634501757457,NA,NA,NA,15.3992889853149,NA,0.004626,43.3053,0.003864,50.61508,0.007722,61.4,0.0312476210889758,0.0155943734041233,0.0155458139646663,0.0230200137488107,-0.00747419978414447,-0.0295308020407254
1951-12-31,0.041815,0.038467,1.67520988533808,0.0054008482658687,0.0234549239307493,0.0201659262821072,0.0982847642747115,0.163938008887245,0.160197551652751,0.0982847642747115,17.0444513725013,17.0444513725013,0.003984,43.47783,0.00389,50.81197,0.015326,62.4,0.0627277722958264,0.0312476210889758,0.0156510282844562,0.0307871595398555,-0.0151361312553993,-0.0815380926059814
1952-03-31,0.052805,0.050655,1.72482630379454,0.00352958540449363,0.0317249822401979,0.0296180310841754,0.100222046985453,NA,NA,NA,17.210048643737,NA,0.008881,43.86391,0.003676,50.99882,-0.007547,61.9,-0.0298479729261015,0.0627277722958264,0.0147852767333996,0.0464076191959276,-0.031622342462528,0.019519171221005
1952-06-30,0.047832,0.045795,1.76593277629844,0.0034396847042871,0.0258264598065285,0.0238322388831116,0.101350080630425,NA,NA,NA,17.4240885188631,NA,0.003348,44.01077,0.004025,51.20408,0.007604,62.4,0.030764686917186,-0.0298479729261015,0.0161974648425225,0.000471509046137544,0.0157259557963849,0.0111924742191295
1952-09-30,-0.018085,-0.020098,1.7345716072648,0.00356330800980511,-0.0157411773522336,-0.0177589823658957,0.101502452029496,NA,NA,NA,17.0889626071372,NA,0.004136,44.19286,0.004559,51.4375,0.007547,62.8,0.0305314659223488,0.030764686917186,0.0183610863437902,0.0305475274714638,-0.0121864411276736,0.00150228765428832
1952-12-31,0.038215,0.035725,1.88092073385975,0.00452194610278866,0.0869788667506473,0.0843719140691612,0.100564033748502,0.125496390908677,0.122797059832394,0.100564033748502,18.7037120901862,18.7037120901862,0.00624,44.46858,0.004059,51.6463,0,62.8,0,0.0305314659223488,0.0163351206533511,0.0304318031499107,-0.0140966824965596,-0.00928827978557742
1953-03-31,-0.022288,-0.024368,1.79016717107082,0.00381654939139687,-0.0462204556696758,-0.0482495413842903,0.100797510568579,NA,NA,NA,17.7600335660359,NA,0.005307,44.70461,0.004922,51.90054,-0.003744,62.6,-0.0148921045141277,0,0.0198338340540454,0.0152820813919985,0.00455175266204691,0.00231898226146707
1953-06-30,-0.014266,-0.016183,1.70926140317731,0.00333055244002788,-0.0433340621519016,-0.0451945322207586,0.100682193557027,NA,NA,NA,16.9767994000764,NA,0.004137,44.88956,0.005165,52.16856,0.007518,63.1,0.03041282481773,-0.0148921045141277,0.0208206152131432,0.00789261505086098,0.0129280001622822,-0.00114470114639126
1953-09-30,0.002187,7.2e-05,1.6465713430202,0.00348224766865558,-0.0346394134790611,-0.0366766955835903,0.101255585789634,NA,NA,NA,16.2615358963116,NA,0.011455,45.40374,0.004559,52.40642,0.003731,63.3,0.0150077301072438,0.03041282481773,0.0183610863437902,0.0303729334012848,-0.0120118470574947,0.00567891531200219
1953-12-31,0.001713,-0.001189,1.74358153552858,0.00506589696759841,0.0619931167323411,0.0589164829811994,0.102417813938888,-0.070323697847779,-0.0730170048417441,0.102417813938888,17.0242018304449,17.0242018304449,0.009484,45.83437,0.003038,52.5656,-1e-06,63.3,-3.99999400013673e-06,0.0150077301072438,0.0122074889053865,0.0227289211841277,-0.0105214322787412,0.0114127889647166
1954-03-31,0.03053,0.028423,1.89185563596504,0.00387597304317226,0.087262952938709,0.0850399579343502,0.103170196451915,NA,NA,NA,18.3372301403612,NA,0.014537,46.50064,0.002595,52.70203,0,63.3,0,-3.99999400013673e-06,0.0104204740945262,0.0152800965938794,-0.00485962249935321,0.00731935554549824
1954-06-30,0.002467,0.000533,2.04870384139163,0.00396008250527611,0.0850002954109343,0.0829070688295857,0.103894335225885,NA,NA,NA,19.7191101606972,NA,0.005138,46.73958,0.001966,52.80565,0,63.3,0,0,0.00788722134652575,0.0152820813919985,-0.00739486004547271,0.00699435794469861
1954-09-30,0.0825,0.080888,2.26096421627803,0.00337192596887021,0.10525303682195,0.103607154239634,0.104846143025013,NA,NA,NA,21.5645912290605,NA,0.001188,46.79508,0.001969,52.90962,-0.003717,63.1,-0.0147853086927269,0,0.00789929231597619,0.0152820813919985,-0.00738278907602227,0.00911959581275455
1954-12-31,0.054288,0.052361,2.52808299831247,0.00462922508316836,0.120191202125684,0.118143745978506,0.109140458686472,0.452591789822911,0.449936780585407,0.109140458686472,23.1635731491188,23.1635731491188,0.000336,46.81078,0.002068,53.01903,-0.003731,62.8,-0.0148406853876912,-0.0147853086927269,0.00829769513852296,0.00794560716670779,0.000352087971815173,0.0401416934587295
1955-03-31,-0.002242,-0.003851,2.57660377775567,0.00416178250282726,0.0208389368470858,0.0191927161709431,0.110465100856356,NA,NA,NA,23.3250479814994,NA,-0.006168,46.52203,0.002576,53.15561,0,62.8,0,-0.0148406853876912,0.0103438830750691,0.00791812923549032,0.00242575383957874,0.01206397723495
1955-06-30,0.0813,0.07993,2.8876263391631,0.00366324491833122,0.12213201309511,0.120710279202628,0.112277710427197,NA,NA,NA,25.7186072656468,NA,0.004024,46.70926,0.003301,53.33102,0,62.8,0,0,0.0132695236034555,0.0152820813919985,-0.00201255778854301,0.0162757179315798
1955-09-30,0.011286,0.010117,3.05766724377076,0.00353861286164674,0.0601114884966787,0.0588860484826246,0.116425224916819,NA,NA,NA,26.2629275224106,NA,0.002829,46.84142,0.004226,53.55643,0.00749,63.3,0.0302982845062172,0,0.0170114566647677,0.0152820813919985,0.0017293752727692,0.0362738610761853
1955-12-30,-0.000309,-0.001685,3.18009541819463,0.00438319698235107,0.041473241296796,0.0400397311621399,0.124665061740538,0.25964164044561,0.257907837803341,0.124665061740538,25.5091151746531,25.5091151746531,0.000686,46.87353,0.005361,53.84351,-0.003717,63.1,-0.0147853086927269,0.0302982845062172,0.0216170590594493,0.0303160984673221,-0.00869903940787273,0.0683814141978258
1956-03-29,0.070328,0.069226,3.38979821833047,0.00349370258168076,0.0670409137718757,0.0659422981260396,0.127136822701749,NA,NA,NA,26.662599759022,NA,0.007646,47.23193,0.00567,54.14881,0,63.1,0,-0.0147853086927269,0.022873623570604,0.00794560716670779,0.0149280164038962,0.0196332157236071
1956-06-29,0.03891,0.037762,3.2810310153027,0.00362956400944292,-0.0310158989552221,-0.0320866305373604,0.132789604792077,NA,NA,NA,24.7084929610277,NA,0.008237,47.621,0.006065,54.47722,0.014924,64,0.0610457001006952,0,0.0244815990883775,0.0152820813919985,0.00919951769637908,0.0435021061622591
1956-09-28,-0.044022,-0.045127,3.15997240430164,0.00365678944399236,-0.0357819907856709,-0.0368965152832867,0.13527087905918,NA,NA,NA,23.360330222436,NA,0.002471,47.73866,0.005189,54.7599,0.007353,64.5,0.0297379927843018,0.0610457001006952,0.02091811392126,0.0455729745117264,-0.0246548605904665,0.0185133228219382
1956-12-31,0.036284,0.034442,3.2494498637031,0.00578619840352683,0.0301469904215945,0.0283158989868559,0.130942828559217,0.0236284243177391,0.0218089196668969,0.130942828559217,24.8157909788361,24.8157909788361,0.003692,47.91493,0.007075,55.14734,0.007299,64.9,0.0295172106728758,0.0297379927843018,0.0286017528297529,0.030038081561358,-0.0014363287316051,-0.0325184749036201
1957-03-29,0.023827,0.020752,3.07465854664078,0.00926236248463918,-0.0509406088786486,-0.0537910490679561,0.14050031268728,NA,NA,NA,21.883642020671,NA,0.010591,48.42241,0.007304,55.55006,0.007246,65.4,0.0293005516436162,0.0295172106728758,0.0295376519693753,0.0299285294171624,-0.000390877447787076,0.0704489095748281
1957-09-30,-0.057879,-0.060609,2.96360200641048,0.00861263678010607,-0.101599237297548,-0.104202548424439,0.140014530370549,NA,NA,NA,21.1663889352576,NA,0.006706,49.04712,0.00806,56.42898,0.007117,66.6,0.0287733546518762,0.0438677139069712,0.0326318802467331,0.0370492530547203,-0.00441737280798718,-0.00346350871883743
1957-12-31,-0.037422,-0.041021,2.77173621764396,0.0104021867499712,-0.0612307596040323,-0.0647407406094003,0.136715506984336,-0.143812484854472,-0.147013699578898,0.136715506984336,20.2737515208244,20.2737515208244,0.022795,50.16513,0.007862,56.87268,0.003534,66.8,0.014211111638688,0.0287733546518762,0.0318208139183169,0.0295594278556863,0.00226138606263059,-0.0238440302172181
1958-03-31,0.033052,0.029736,2.92020926362478,0.0094037830261152,0.056959543264594,0.0535668022936986,0.129094502788436,NA,NA,NA,22.6207096394377,NA,0.015608,50.94814,0.00437,57.12121,0.014084,67.8,0.0575373684380938,0.014211111638688,0.0175949155785036,0.0223336388817146,-0.00473872330321103,-0.0573574594560949
1958-06-30,0.027998,0.024897,3.13668636021148,0.00949057749511979,0.0773806442218217,0.0741306793602832,0.128851161538222,NA,NA,NA,24.3434853265256,NA,0.006558,51.28223,0.002231,57.24872,0.003472,68,0.0139604962661577,0.0575373684380938,0.00895390860874401,0.0438321393792745,-0.0348782307705304,-0.00188676419925926
1958-09-30,0.050837,0.047954,3.47200547788775,0.00955174730260144,0.109947513195302,0.106902341888484,0.127749861201121,NA,NA,NA,27.1781546002751,NA,-0.010186,50.75992,0.002806,57.40934,0,68,0,0.0139604962661577,0.0112713302516849,0.0222092834651831,-0.0109379532134982,-0.00858380911722467
1958-12-31,0.054112,0.051432,3.83262524380641,0.00976899661927845,0.106678622743207,0.103864976082367,0.125320374956464,0.386277025918364,0.382752521473427,0.125320374956464,30.5826187093508,30.5826187093508,0.011313,51.33414,0.004671,57.67751,0,68,0,0,0.0188153175740509,0.0152820813919985,0.00353323618205239,-0.0192006845232101
1959-03-31,0.003352,0.000826,3.86500791669812,0.00975495240689137,0.0109944548757284,0.00844921452835679,0.125423993988724,NA,NA,NA,30.8155385088884,NA,0.004528,51.56655,0.006098,58.02923,0,68,0,0,0.0246160220380216,0.0152820813919985,0.00933394064602313,0.00082649144700699
1959-06-30,-0.000725,-0.003196,4.07950142447232,0.0101127684277662,0.0581127596742008,0.0554962660871952,0.126374882487644,NA,NA,NA,32.2809512789948,NA,0.005218,51.83561,0.006664,58.41592,0.00692,68.5,0.0279686461886595,0,0.0269236391116818,0.0152820813919985,0.0116415577196834,0.00755279795119439
1959-09-30,-0.043182,-0.045586,3.96294052964738,0.00998194602475687,-0.0261254839037028,-0.0285723383072525,0.127843582916588,NA,NA,NA,30.9983531377794,NA,0.005013,52.09547,0.006984,58.8239,0.006873,68.9,0.0277767296760829,0.0279686461886595,0.0282300225286112,0.0291601312957053,-0.000930108767094151,0.0115547607243561
1959-12-31,0.029627,0.026911,4.17010591147702,0.0110292008319821,0.0550587577656743,0.0522756726425262,0.131330137539178,0.0909324148156136,0.0880547004213339,0.131330137539178,31.7528481246964,31.7528481246964,0.015054,52.87971,0.008116,59.3013,0.003413,69.2,0.0137220505759537,0.0277767296760829,0.0328613594608049,0.0290649022695695,0.0037964571912354,0.0269067786814452
1960-03-31,-0.012566,-0.015238,3.85050681348552,0.0104477571287614,-0.0741351292809833,-0.0766405229929289,0.133424843095381,NA,NA,NA,28.8589945032419,NA,0.023792,54.13785,0.009451,59.8617,0,69.2,0,0.0137220505759537,0.0383433130905564,0.0220909666483571,0.0162523464421993,0.0158240593674306
1960-06-30,0.021802,0.019133,3.96628872323412,0.0103872846844444,0.032766905902144,0.0300692649972989,0.135032199500057,NA,NA,NA,29.3729105940576,NA,0.016056,55.00708,0.006577,60.25543,0.006803,69.6,0.0274909463892874,0,0.0265686814484503,0.0152820813919985,0.0112866000564518,0.0119749185703707
1960-09-30,-0.058713,-0.06092,3.73121845638132,0.00876900704224727,-0.0570561740714701,-0.0592670587685118,0.136316829774645,NA,NA,NA,27.3716639577788,NA,0.007491,55.41918,0.004547,60.52941,0,69.6,0,0.0274909463892874,0.0183124277221658,0.0289230965243418,-0.010610668802176,0.00946854223594386
1960-12-30,0.048839,0.046597,4.05142021003123,0.00867887459154767,0.0881429570758558,0.0858169408714964,0.135599895919248,-0.0263798640105239,-0.0284610760410532,0.135599895919248,29.8777530953557,29.8777530953557,0.009695,55.95644,0.00501,60.83268,0.006757,70.1,0.0273031783972861,0,0.0201911042360188,0.0152820813919985,0.00490902284402031,-0.00527319910063777
1961-03-30,0.029345,0.027051,4.55048925620346,0.0101638792559773,0.125692448333884,0.123183728248317,0.135800676921509,NA,NA,NA,33.5085903793658,NA,0.005089,56.2412,0.005611,61.17404,0,70.1,0,0.0273031783972861,0.0226336075288562,0.0288299259952524,-0.00619631846639614,0.00147959185781042
1961-06-30,-0.026673,-0.028725,4.52072293075091,0.00955087225955664,-0.00444247905111117,-0.00654134616667168,0.135794476773398,NA,NA,NA,33.2909190282805,NA,0.007458,56.66067,0.005538,61.51284,0,70.1,0,0,0.0223366969941385,0.0152820813919985,0.00705461560214007,-4.56572809061871e-05
1961-09-29,-0.018674,-0.019877,4.66692407814381,0.00572816847069909,0.0336073053338768,0.0323402140835514,0.136349264214324,NA,NA,NA,34.227717362728,NA,0.011012,57.28458,0.004867,61.81222,0.006711,70.6,0.0271154361415917,0,0.0196105878470358,0.0152820813919985,0.00432850645503738,0.00407717045004744
1961-12-29,0.004696,0.003465,4.99765157171179,0.00613086563535072,0.0721799526975175,0.0708662682379688,0.140866805093752,0.235068735886216,0.233555472556935,0.140866805093752,35.4778513531678,35.4778513531678,0.008274,57.75856,0.005402,62.14607,0,70.6,0,0.0271154361415917,0.0217837210316649,0.0287367682365255,-0.00695304720486054,0.0325950862192033
1962-03-30,-0.003842,-0.005137,4.85677908524847,0.00632200505536619,-0.0269227415071405,-0.0281877366682978,0.14223921842953,NA,NA,NA,34.1451474415594,NA,0.011108,58.40012,0.006357,62.54113,0.003333,70.8,0.0133988015611157,0,0.0256714979094101,0.0152820813919985,0.0103894165174117,0.00969547782498329
1962-06-29,-0.080669,-0.082222,3.82179913780554,0.00646698227786241,-0.211768529536164,-0.213100066788395,0.143988292576727,NA,NA,NA,26.5424297310077,NA,0.004903,58.68644,0.006525,62.94923,0.003322,71.1,0.0133543608679556,0.0133988015611157,0.026356566786496,0.0219305703986071,0.00442599638788889,0.0122217177003697
1962-09-28,-0.048816,-0.050259,3.9229385966488,0.00596036224082589,0.0280234039577445,0.0264638342300041,0.145358300496223,NA,NA,NA,26.9880604221203,NA,0.00948,59.24281,0.006995,63.38958,0.006622,71.5,0.0267522687491151,0.0133543608679556,0.0282749516062473,0.021908518914482,0.00636643269176531,0.00946973761116351
1962-12-31,0.015534,0.01404,4.40595928214937,0.00649136441119794,0.124781981122502,0.123127261261033,0.149020644238536,-0.117095182958258,-0.11839406590719,0.149020644238536,29.5661000840715,29.5661000840715,0.00787,59.70906,0.00709,63.83893,0,71.5,0,0.0267522687491151,0.0286630367301981,0.0285565644768514,0.000106472253346701,0.0248831159530044
1963-03-29,0.036581,0.035156,4.64461628667945,0.00639379785125936,0.0556180360935599,0.054166865657836,0.150265709297407,NA,NA,NA,30.9093558896181,NA,0.007845,60.1775,0.00705,64.28905,0.003289,71.8,0.0132210475583254,0,0.0284996190808384,0.0152820813919985,0.01321753768884,0.00832027405743778
1963-06-28,-0.018605,-0.019806,4.83801980230684,0.00592786915913638,0.0429166528477711,0.0416403646049432,0.153120725504672,NA,NA,NA,31.5961133697686,NA,0.007578,60.63351,0.007391,64.76419,0.003279,72,0.0131806521827487,0.0132210475583254,0.0298933792592058,0.0218423688137085,0.00805101044549723,0.0188215434958828
1963-09-30,-0.010402,-0.011579,4.9982097142435,0.005951808828085,0.0343408517438324,0.0331106358556612,0.154850777666569,NA,NA,NA,32.2775887183845,NA,0.005721,60.98035,0.008044,65.2852,0.003268,72.2,0.0131362186647181,0.0131806521827487,0.0325663217810546,0.0218223246172769,0.0107439971637777,0.0112352626324997
1963-12-31,0.026065,0.024651,5.23325182109997,0.00722179364001536,0.0484701351778225,0.0470252591016076,0.159286500285166,0.189405820424086,0.187766723651386,0.159286500285166,32.8543336172936,32.8543336172936,0.008,61.4682,0.008663,65.85077,0.006515,72.7,0.0263157792741608,0.0131362186647181,0.0351048915944989,0.021800276693453,0.0133046149010459,0.0282425408821058
1964-03-31,0.017232,0.015814,5.52261713655886,0.0077091584676333,0.0567667072180127,0.0552935966681722,0.162742565050684,NA,NA,NA,33.9346816540523,NA,0.010602,62.11984,0.008826,66.43194,0,72.7,0,0.0263157792741608,0.0357741458448773,0.0283399782797578,0.00743416756511944,0.0214651274404027
1964-06-30,0.018084,0.016779,5.70971726327197,0.00732822081157255,0.0352058349722644,0.0338788878690401,0.166285627701027,NA,NA,NA,34.3368055448409,NA,0.01174,62.84913,0.008635,67.00557,0.003236,72.9,0.0130069658312895,0,0.0349899603234658,0.0152820813919985,0.0197078789314673,0.0215373617448029
1964-09-30,0.030399,0.029022,5.88350711983394,0.00787309630310268,0.0318164533353729,0.030437559085434,0.170471846887199,NA,NA,NA,34.5130719662294,NA,0.009259,63.43101,0.008289,67.56094,0.003227,73.2,0.0129706157002742,0.0130069658312895,0.0335705279132896,0.0217361414020835,0.0118343865112061,0.0248632036557785
1964-12-31,0.005228,0.003803,5.92326480454543,0.00840867415865189,0.00818667469743972,0.00675748051319114,0.173517841276695,0.133458446388561,0.131851668338105,0.173517841276695,34.1363444874817,34.1363444874817,0.009148,64.01125,0.008979,68.16756,0.003215,73.4,0.0129221503806909,0.0129706157002742,0.0364026367815693,0.0217181044571119,0.0146845323244574,0.0177102634726548
1965-03-31,-0.012213,-0.013685,6.03473558963144,0.00900638314122514,0.0203396559503426,0.0188191459886211,0.177282837991063,NA,NA,NA,34.0401567236625,NA,0.009333,64.60867,0.00963,68.82395,0.003205,73.6,0.0128817639428747,0.0129221503806909,0.0390800022255207,0.0216940559522526,0.0173859462732681,0.0214659862883026
1965-06-30,-0.04688,-0.048367,5.89288293891645,0.00920808434571813,-0.0219801786506051,-0.0235060258412489,0.182248498939327,NA,NA,NA,32.3343290793208,NA,0.011365,65.34294,0.009813,69.49932,0.009584,74.4,0.0388906480517388,0.0128817639428747,0.0398335588568446,0.0216740161907401,0.0181595426661044,0.0276247226279175
1965-09-30,0.033366,0.032034,6.30338289471745,0.00813549361335348,0.071040856191066,0.0696602936213218,0.185087056582044,NA,NA,NA,34.0563138834257,NA,0.007236,65.81581,0.009672,70.17151,0,74.4,0,0.0388906480517388,0.0392529134240798,0.0345796316133737,0.00467328181070607,0.0154551559289654
1965-12-31,0.010349,0.009059,6.4695366660359,0.0082707773273776,0.0276715775575045,0.0263594603237078,0.190129154589489,0.0936211121934463,0.0922247914817618,0.190129154589489,34.0270627090537,34.0270627090537,0.007515,66.31039,0.00993,70.86836,0.00633,74.8,0.0255614295500646,0,0.0403155557095543,0.0152820813919985,0.0250334743175558,0.0268773117136742
1966-03-31,-0.023041,-0.024608,6.22981741446145,0.0100084108629772,-0.0355065366454168,-0.037053542463549,0.193885850857913,NA,NA,NA,32.1313669197393,NA,0.014624,67.2801,0.010946,71.64401,0.009434,75.5,0.0382733685744971,0.0255614295500646,0.0445081498278959,0.0279656697399294,0.0165424800879665,0.0195659860249427
1966-06-30,-0.01438,-0.015904,5.91888333774534,0.00916615676389692,-0.0484392880041251,-0.0499106243458001,0.19676570822842,NA,NA,NA,30.0808682114176,NA,0.011749,68.07059,0.011396,72.46048,0.009346,76.2,0.0379113593326388,0.0382733685744971,0.0463691497020178,0.034273337367599,0.0120958123344187,0.0147441343787255
1966-09-30,-0.006244,-0.007692,5.34759808848364,0.00780334536466935,-0.0952007113070884,-0.0965190926502222,0.20076921604329,NA,NA,NA,26.6355479882463,NA,0.005481,68.44369,0.011903,73.32293,0.009259,76.9,0.0375535568977188,0.0379113593326388,0.0484688542628668,0.0340937082825792,0.0143751459802877,0.0201423468789992
1966-12-30,0.000326,-0.001089,5.61506903399711,0.00795398457230516,0.0515044185311759,0.0500170246693534,0.199389561196796,-0.130846100913308,-0.132075552879175,0.199389561196796,28.1612989180265,28.1612989180265,0.018193,69.68888,0.011999,74.20271,0.006116,77.4,0.0246893492222438,0.0375535568977188,0.0488667870072332,0.033916166616315,0.0149506203909182,-0.00689556441945746
1967-03-31,0.041137,0.039544,6.3060128369913,0.00966335090128664,0.124772669695344,0.123051702269515,0.201680154494365,NA,NA,NA,31.2673939228239,NA,0.018869,71.00384,0.011406,75.04902,0.00304,77.6,0.0122155620632629,0.0246893492222438,0.0464105334792324,0.0275329432422684,0.018877590236964,0.011422543828339
1967-06-30,0.019319,0.018015,6.34260821611887,0.00812440004697279,0.00709160928316144,0.00580325160660955,0.20135780382887,NA,NA,NA,31.4991924599522,NA,0.000574,71.0446,0.009172,75.73743,0.00909,78.4,0.036858779785119,0.0122155620632629,0.0371958469805396,0.0213434466355021,0.0158524003450375,-0.00159960483905957
1967-09-29,0.033815,0.032597,6.76463258356377,0.00797922373082689,0.0677960196379361,0.0665379845427605,0.202953774508054,NA,NA,NA,33.33090305889,NA,0.011509,71.86223,0.009601,76.46448,0.009009,79.1,0.0365259038300345,0.036858779785119,0.0389606237530402,0.0335714180226372,0.00538920573040305,0.00789479725111531
1967-12-29,0.027079,0.025857,6.74396640670647,0.00803340714056178,-0.00186747314960412,-0.00305503315989664,0.202563729669111,0.202478504354307,0.201047817199452,0.202563729669111,33.293060004981,33.293060004981,0.012054,72.72847,0.010668,77.28013,0.008928,79.8,0.0361931080319333,0.0365259038300345,0.0433597066350466,0.0334062448824986,0.00995346175254806,-0.00192368987877579
1968-03-29,0.009696,0.008585,6.29781508916295,0.00693731570870083,-0.0651269557627171,-0.0661556257308537,0.204470909466419,NA,NA,NA,30.8005432440123,NA,0.015279,73.83967,0.011806,78.19255,0.0118,80.7,0.0480420315157777,0.0361931080319333,0.0480668914016189,0.033241111516277,0.0148257798853419,0.009371161916364
